Entity,Code,Day,people_vaccinated
Cote d'Ivoire,CIV,2021-04-09,60823
Cote d'Ivoire,CIV,2021-04-10,66496
Cote d'Ivoire,CIV,2021-04-11,68843
Cote d'Ivoire,CIV,2021-04-14,83425
Cote d'Ivoire,CIV,2021-04-15,87267
Cote d'Ivoire,CIV,2021-04-16,91901
Cote d'Ivoire,CIV,2021-04-17,93540
Cote d'Ivoire,CIV,2021-04-18,94818
Cote d'Ivoire,CIV,2021-04-21,105110
Cote d'Ivoire,CIV,2021-04-22,109077
Cote d'Ivoire,CIV,2021-04-23,113224
Cote d'Ivoire,CIV,2021-04-24,117227
Cote d'Ivoire,CIV,2021-04-25,118875
Cote d'Ivoire,CIV,2021-04-26,119663
Cote d'Ivoire,CIV,2021-04-27,125958
Cote d'Ivoire,CIV,2021-04-28,132434
Cote d'Ivoire,CIV,2021-04-29,140270
Cote d'Ivoire,CIV,2021-04-30,149037
Cote d'Ivoire,CIV,2021-05-01,158981
Cote d'Ivoire,CIV,2021-05-02,163176
Cote d'Ivoire,CIV,2021-05-03,168419
Cote d'Ivoire,CIV,2021-05-04,183301
Cote d'Ivoire,CIV,2021-05-05,197492
Cote d'Ivoire,CIV,2021-05-06,215010
Cote d'Ivoire,CIV,2021-05-07,235747
Cote d'Ivoire,CIV,2021-05-08,252317
Cote d'Ivoire,CIV,2021-05-09,262639
Cote d'Ivoire,CIV,2021-05-10,267032
Cote d'Ivoire,CIV,2021-05-11,280799
Croatia,HRV,2020-12-30,7864
Croatia,HRV,2021-01-03,12285
Croatia,HRV,2021-01-05,13798
Croatia,HRV,2021-01-07,20603
Croatia,HRV,2021-01-08,24985
Croatia,HRV,2021-01-09,30000
Croatia,HRV,2021-01-13,34553
Croatia,HRV,2021-01-14,38000
Croatia,HRV,2021-01-15,41532
Croatia,HRV,2021-01-16,45906
Croatia,HRV,2021-01-19,54304
Croatia,HRV,2021-01-25,58077
Croatia,HRV,2021-02-01,58829
Croatia,HRV,2021-02-03,59064
Croatia,HRV,2021-02-04,59593
Croatia,HRV,2021-02-09,61241
Croatia,HRV,2021-02-11,64775
Croatia,HRV,2021-02-15,67825
Croatia,HRV,2021-02-18,87169
Croatia,HRV,2021-02-22,108311
Croatia,HRV,2021-02-24,125771
Croatia,HRV,2021-02-25,135756
Croatia,HRV,2021-03-01,153085
Croatia,HRV,2021-03-04,182000
Croatia,HRV,2021-03-08,202167
Croatia,HRV,2021-03-12,233423
Croatia,HRV,2021-03-19,288622
Croatia,HRV,2021-03-22,311448
Croatia,HRV,2021-03-26,335916
Croatia,HRV,2021-03-28,348648
Croatia,HRV,2021-03-31,385724
Croatia,HRV,2021-04-01,404518
Croatia,HRV,2021-04-02,419431
Croatia,HRV,2021-04-04,426037
Croatia,HRV,2021-04-06,427387
Croatia,HRV,2021-04-07,432601
Croatia,HRV,2021-04-08,440890
Croatia,HRV,2021-04-09,458762
Croatia,HRV,2021-04-10,473522
Croatia,HRV,2021-04-11,477617
Croatia,HRV,2021-04-12,483825
Croatia,HRV,2021-04-13,491601
Croatia,HRV,2021-04-14,500233
Croatia,HRV,2021-04-15,519375
Croatia,HRV,2021-04-16,539487
Croatia,HRV,2021-04-17,552559
Croatia,HRV,2021-04-18,553883
Croatia,HRV,2021-04-19,556969
Croatia,HRV,2021-04-20,565164
Croatia,HRV,2021-04-21,578273
Croatia,HRV,2021-04-22,593972
Croatia,HRV,2021-04-23,611792
Croatia,HRV,2021-04-24,621077
Croatia,HRV,2021-04-25,627216
Croatia,HRV,2021-04-26,629108
Croatia,HRV,2021-04-27,639564
Croatia,HRV,2021-04-28,648709
Croatia,HRV,2021-04-29,682757
Croatia,HRV,2021-04-30,702470
Croatia,HRV,2021-05-01,707057
Croatia,HRV,2021-05-02,708137
Croatia,HRV,2021-05-03,716861
Croatia,HRV,2021-05-04,734556
Croatia,HRV,2021-05-05,760805
Croatia,HRV,2021-05-06,796909
Croatia,HRV,2021-05-07,835320
Croatia,HRV,2021-05-08,867621
Croatia,HRV,2021-05-09,879312
Croatia,HRV,2021-05-10,894881
Croatia,HRV,2021-05-11,919139
Curacao,CUW,2021-03-29,15406
Curacao,CUW,2021-03-30,15755
Curacao,CUW,2021-04-01,16498
Curacao,CUW,2021-04-05,20457
Curacao,CUW,2021-04-06,22031
Curacao,CUW,2021-04-07,23497
Curacao,CUW,2021-04-08,24613
Curacao,CUW,2021-04-09,26645
Curacao,CUW,2021-04-10,29990
Curacao,CUW,2021-04-13,37940
Curacao,CUW,2021-04-14,41117
Curacao,CUW,2021-04-15,45386
Curacao,CUW,2021-04-16,47915
Curacao,CUW,2021-04-17,50876
Curacao,CUW,2021-04-19,55151
Curacao,CUW,2021-04-20,57681
Curacao,CUW,2021-04-21,59842
Curacao,CUW,2021-04-22,62322
Curacao,CUW,2021-04-23,64686
Curacao,CUW,2021-04-24,67614
Curacao,CUW,2021-04-25,68206
Curacao,CUW,2021-04-26,68723
Curacao,CUW,2021-04-27,69788
Curacao,CUW,2021-04-28,69977
Curacao,CUW,2021-04-29,71645
Curacao,CUW,2021-04-30,72248
Curacao,CUW,2021-05-01,72855
Curacao,CUW,2021-05-02,72861
Curacao,CUW,2021-05-03,73347
Curacao,CUW,2021-05-04,74294
Curacao,CUW,2021-05-05,75555
Curacao,CUW,2021-05-06,76031
Curacao,CUW,2021-05-08,76490
Curacao,CUW,2021-05-09,77141
Curacao,CUW,2021-05-10,77334
Curacao,CUW,2021-05-11,77849
Cyprus,CYP,2021-01-06,3901
Cyprus,CYP,2021-01-10,6035
Cyprus,CYP,2021-01-16,10226
Cyprus,CYP,2021-01-23,15322
Cyprus,CYP,2021-01-30,19618
Cyprus,CYP,2021-02-06,22813
Cyprus,CYP,2021-02-13,29592
Cyprus,CYP,2021-02-20,37570
Cyprus,CYP,2021-02-23,44239
Cyprus,CYP,2021-02-26,53617
Cyprus,CYP,2021-03-07,70534
Cyprus,CYP,2021-03-20,93475
Cyprus,CYP,2021-04-03,114660
Cyprus,CYP,2021-04-07,124165
Cyprus,CYP,2021-04-09,130937
Cyprus,CYP,2021-04-16,145357
Cyprus,CYP,2021-04-19,156682
Cyprus,CYP,2021-04-20,161389
Cyprus,CYP,2021-04-21,165558
Cyprus,CYP,2021-04-23,176082
Cyprus,CYP,2021-05-01,218323
Cyprus,CYP,2021-05-06,252792
Cyprus,CYP,2021-05-10,284264
Cyprus,CYP,2021-05-11,293180
Czechia,CZE,2020-12-27,1252
Czechia,CZE,2020-12-28,3549
Czechia,CZE,2020-12-29,6994
Czechia,CZE,2020-12-30,10469
Czechia,CZE,2020-12-31,11775
Czechia,CZE,2021-01-01,12036
Czechia,CZE,2021-01-02,13303
Czechia,CZE,2021-01-03,14217
Czechia,CZE,2021-01-04,17784
Czechia,CZE,2021-01-05,22279
Czechia,CZE,2021-01-06,28094
Czechia,CZE,2021-01-07,36030
Czechia,CZE,2021-01-08,45958
Czechia,CZE,2021-01-09,47971
Czechia,CZE,2021-01-10,49721
Czechia,CZE,2021-01-11,59510
Czechia,CZE,2021-01-12,72858
Czechia,CZE,2021-01-13,86331
Czechia,CZE,2021-01-14,101488
Czechia,CZE,2021-01-15,115415
Czechia,CZE,2021-01-16,118788
Czechia,CZE,2021-01-17,121381
Czechia,CZE,2021-01-18,133828
Czechia,CZE,2021-01-19,146330
Czechia,CZE,2021-01-20,159875
Czechia,CZE,2021-01-21,175417
Czechia,CZE,2021-01-22,190153
Czechia,CZE,2021-01-23,193428
Czechia,CZE,2021-01-24,195672
Czechia,CZE,2021-01-25,205267
Czechia,CZE,2021-01-26,215760
Czechia,CZE,2021-01-27,224744
Czechia,CZE,2021-01-28,231773
Czechia,CZE,2021-01-29,237947
Czechia,CZE,2021-01-30,238665
Czechia,CZE,2021-01-31,239366
Czechia,CZE,2021-02-01,243304
Czechia,CZE,2021-02-02,247419
Czechia,CZE,2021-02-03,251800
Czechia,CZE,2021-02-04,256670
Czechia,CZE,2021-02-05,262101
Czechia,CZE,2021-02-06,262937
Czechia,CZE,2021-02-07,263782
Czechia,CZE,2021-02-08,267791
Czechia,CZE,2021-02-09,272829
Czechia,CZE,2021-02-10,278348
Czechia,CZE,2021-02-11,284628
Czechia,CZE,2021-02-12,291319
Czechia,CZE,2021-02-13,292887
Czechia,CZE,2021-02-14,293875
Czechia,CZE,2021-02-15,300215
Czechia,CZE,2021-02-16,308823
Czechia,CZE,2021-02-17,318472
Czechia,CZE,2021-02-18,330711
Czechia,CZE,2021-02-19,342453
Czechia,CZE,2021-02-20,344374
Czechia,CZE,2021-02-21,345397
Czechia,CZE,2021-02-22,355461
Czechia,CZE,2021-02-23,368263
Czechia,CZE,2021-02-24,382027
Czechia,CZE,2021-02-25,399881
Czechia,CZE,2021-02-26,415903
Czechia,CZE,2021-02-27,418831
Czechia,CZE,2021-02-28,421158
Czechia,CZE,2021-03-01,440436
Czechia,CZE,2021-03-02,467241
Czechia,CZE,2021-03-03,497584
Czechia,CZE,2021-03-04,530402
Czechia,CZE,2021-03-05,558891
Czechia,CZE,2021-03-06,570849
Czechia,CZE,2021-03-07,582200
Czechia,CZE,2021-03-08,611665
Czechia,CZE,2021-03-09,647624
Czechia,CZE,2021-03-10,688500
Czechia,CZE,2021-03-11,732872
Czechia,CZE,2021-03-12,771216
Czechia,CZE,2021-03-13,788177
Czechia,CZE,2021-03-14,800207
Czechia,CZE,2021-03-15,828266
Czechia,CZE,2021-03-16,866813
Czechia,CZE,2021-03-17,903959
Czechia,CZE,2021-03-18,941472
Czechia,CZE,2021-03-19,975444
Czechia,CZE,2021-03-20,990406
Czechia,CZE,2021-03-21,997739
Czechia,CZE,2021-03-22,1021810
Czechia,CZE,2021-03-23,1048049
Czechia,CZE,2021-03-24,1074553
Czechia,CZE,2021-03-25,1100585
Czechia,CZE,2021-03-26,1125058
Czechia,CZE,2021-03-27,1133392
Czechia,CZE,2021-03-28,1138866
Czechia,CZE,2021-03-29,1157678
Czechia,CZE,2021-03-30,1182080
Czechia,CZE,2021-03-31,1204877
Czechia,CZE,2021-04-01,1230120
Czechia,CZE,2021-04-02,1236829
Czechia,CZE,2021-04-03,1240291
Czechia,CZE,2021-04-04,1242744
Czechia,CZE,2021-04-05,1245031
Czechia,CZE,2021-04-06,1260925
Czechia,CZE,2021-04-07,1283976
Czechia,CZE,2021-04-08,1321784
Czechia,CZE,2021-04-09,1360149
Czechia,CZE,2021-04-10,1375394
Czechia,CZE,2021-04-11,1385044
Czechia,CZE,2021-04-12,1422442
Czechia,CZE,2021-04-13,1457871
Czechia,CZE,2021-04-14,1496051
Czechia,CZE,2021-04-15,1543166
Czechia,CZE,2021-04-16,1587176
Czechia,CZE,2021-04-17,1603613
Czechia,CZE,2021-04-18,1616489
Czechia,CZE,2021-04-19,1659914
Czechia,CZE,2021-04-20,1701651
Czechia,CZE,2021-04-21,1748721
Czechia,CZE,2021-04-22,1802539
Czechia,CZE,2021-04-23,1851887
Czechia,CZE,2021-04-24,1869429
Czechia,CZE,2021-04-25,1883897
Czechia,CZE,2021-04-26,1932829
Czechia,CZE,2021-04-27,1981130
Czechia,CZE,2021-04-28,2039282
Czechia,CZE,2021-04-29,2103952
Czechia,CZE,2021-04-30,2165376
Czechia,CZE,2021-05-01,2184469
Czechia,CZE,2021-05-02,2203127
Czechia,CZE,2021-05-03,2269558
Czechia,CZE,2021-05-04,2335045
Czechia,CZE,2021-05-05,2407034
Czechia,CZE,2021-05-06,2486179
Czechia,CZE,2021-05-07,2562052
Czechia,CZE,2021-05-08,2591220
Czechia,CZE,2021-05-09,2615215
Czechia,CZE,2021-05-10,2685741
Czechia,CZE,2021-05-11,2756768
Democratic Republic of Congo,COD,2021-04-18,0
Democratic Republic of Congo,COD,2021-04-25,1700
Denmark,DNK,2020-12-27,6346
Denmark,DNK,2020-12-28,8358
Denmark,DNK,2020-12-29,17138
Denmark,DNK,2020-12-30,28372
Denmark,DNK,2020-12-31,34402
Denmark,DNK,2021-01-01,36691
Denmark,DNK,2021-01-02,45361
Denmark,DNK,2021-01-03,51187
Denmark,DNK,2021-01-04,53581
Denmark,DNK,2021-01-05,66839
Denmark,DNK,2021-01-06,86188
Denmark,DNK,2021-01-07,103348
Denmark,DNK,2021-01-08,111643
Denmark,DNK,2021-01-09,113533
Denmark,DNK,2021-01-10,114346
Denmark,DNK,2021-01-11,115002
Denmark,DNK,2021-01-12,115466
Denmark,DNK,2021-01-13,128083
Denmark,DNK,2021-01-14,145809
Denmark,DNK,2021-01-15,160848
Denmark,DNK,2021-01-16,165400
Denmark,DNK,2021-01-17,167873
Denmark,DNK,2021-01-18,171688
Denmark,DNK,2021-01-19,174143
Denmark,DNK,2021-01-20,175626
Denmark,DNK,2021-01-21,177128
Denmark,DNK,2021-01-22,177784
Denmark,DNK,2021-01-23,178517
Denmark,DNK,2021-01-24,179112
Denmark,DNK,2021-01-25,179387
Denmark,DNK,2021-01-26,179601
Denmark,DNK,2021-01-27,179803
Denmark,DNK,2021-01-28,180022
Denmark,DNK,2021-01-29,181114
Denmark,DNK,2021-01-30,182302
Denmark,DNK,2021-01-31,183500
Denmark,DNK,2021-02-01,184246
Denmark,DNK,2021-02-02,186259
Denmark,DNK,2021-02-03,187776
Denmark,DNK,2021-02-04,189195
Denmark,DNK,2021-02-05,190771
Denmark,DNK,2021-02-06,191781
Denmark,DNK,2021-02-07,193669
Denmark,DNK,2021-02-08,196194
Denmark,DNK,2021-02-09,199729
Denmark,DNK,2021-02-10,203001
Denmark,DNK,2021-02-11,208673
Denmark,DNK,2021-02-12,220728
Denmark,DNK,2021-02-13,227276
Denmark,DNK,2021-02-14,233488
Denmark,DNK,2021-02-15,247299
Denmark,DNK,2021-02-16,260515
Denmark,DNK,2021-02-17,270962
Denmark,DNK,2021-02-18,282421
Denmark,DNK,2021-02-19,296286
Denmark,DNK,2021-02-20,306761
Denmark,DNK,2021-02-21,317543
Denmark,DNK,2021-02-22,331032
Denmark,DNK,2021-02-23,345409
Denmark,DNK,2021-02-24,359084
Denmark,DNK,2021-02-25,373557
Denmark,DNK,2021-02-26,409540
Denmark,DNK,2021-02-27,416202
Denmark,DNK,2021-02-28,427187
Denmark,DNK,2021-03-01,446934
Denmark,DNK,2021-03-02,463631
Denmark,DNK,2021-03-03,476622
Denmark,DNK,2021-03-04,494038
Denmark,DNK,2021-03-05,510650
Denmark,DNK,2021-03-06,525279
Denmark,DNK,2021-03-07,537332
Denmark,DNK,2021-03-08,546935
Denmark,DNK,2021-03-09,557846
Denmark,DNK,2021-03-10,569922
Denmark,DNK,2021-03-11,574492
Denmark,DNK,2021-03-12,577851
Denmark,DNK,2021-03-13,582386
Denmark,DNK,2021-03-14,583620
Denmark,DNK,2021-03-15,586445
Denmark,DNK,2021-03-16,593268
Denmark,DNK,2021-03-17,604040
Denmark,DNK,2021-03-18,618733
Denmark,DNK,2021-03-19,626582
Denmark,DNK,2021-03-20,629530
Denmark,DNK,2021-03-21,634512
Denmark,DNK,2021-03-22,638609
Denmark,DNK,2021-03-23,644748
Denmark,DNK,2021-03-24,654628
Denmark,DNK,2021-03-25,662383
Denmark,DNK,2021-03-26,668548
Denmark,DNK,2021-03-27,678541
Denmark,DNK,2021-03-28,689355
Denmark,DNK,2021-03-29,707398
Denmark,DNK,2021-03-30,729123
Denmark,DNK,2021-03-31,742246
Denmark,DNK,2021-04-01,746427
Denmark,DNK,2021-04-02,751320
Denmark,DNK,2021-04-03,763455
Denmark,DNK,2021-04-04,775162
Denmark,DNK,2021-04-05,787479
Denmark,DNK,2021-04-06,803493
Denmark,DNK,2021-04-07,820115
Denmark,DNK,2021-04-08,833829
Denmark,DNK,2021-04-09,850320
Denmark,DNK,2021-04-10,867095
Denmark,DNK,2021-04-11,881996
Denmark,DNK,2021-04-12,976153
Denmark,DNK,2021-04-13,994663
Denmark,DNK,2021-04-14,1006063
Denmark,DNK,2021-04-15,1021328
Denmark,DNK,2021-04-16,1038742
Denmark,DNK,2021-04-17,1057549
Denmark,DNK,2021-04-18,1072040
Denmark,DNK,2021-04-19,1096804
Denmark,DNK,2021-04-20,1118772
Denmark,DNK,2021-04-21,1141231
Denmark,DNK,2021-04-22,1169401
Denmark,DNK,2021-04-23,1191564
Denmark,DNK,2021-04-24,1206470
Denmark,DNK,2021-04-25,1221651
Denmark,DNK,2021-04-26,1253138
Denmark,DNK,2021-04-27,1279688
Denmark,DNK,2021-04-28,1303802
Denmark,DNK,2021-04-29,1329699
Denmark,DNK,2021-04-30,1343094
Denmark,DNK,2021-05-01,1350346
Denmark,DNK,2021-05-02,1366982
Denmark,DNK,2021-05-03,1387418
Denmark,DNK,2021-05-04,1415002
Denmark,DNK,2021-05-05,1441757
Denmark,DNK,2021-05-06,1463237
Denmark,DNK,2021-05-07,1479690
Denmark,DNK,2021-05-08,1489085
Denmark,DNK,2021-05-09,1504980
Denmark,DNK,2021-05-10,1531336
Djibouti,DJI,2021-04-17,10246
Dominica,DMA,2021-02-11,0
Dominica,DMA,2021-02-23,2465
Dominica,DMA,2021-02-25,4811
Dominica,DMA,2021-02-26,5924
Dominica,DMA,2021-03-01,7202
Dominica,DMA,2021-03-02,8238
Dominica,DMA,2021-03-03,9464
Dominica,DMA,2021-03-04,10476
Dominica,DMA,2021-03-05,11368
Dominica,DMA,2021-03-08,12275
Dominica,DMA,2021-03-10,13135
Dominica,DMA,2021-03-11,13565
Dominica,DMA,2021-03-22,15304
Dominica,DMA,2021-03-25,16058
Dominica,DMA,2021-03-31,17674
Dominica,DMA,2021-04-01,17775
Dominica,DMA,2021-04-12,17948
Dominica,DMA,2021-04-20,18173
Dominica,DMA,2021-04-22,18237
Dominica,DMA,2021-04-28,18498
Dominica,DMA,2021-05-07,18864
Dominican Republic,DOM,2021-02-15,0
Dominican Republic,DOM,2021-02-16,385
Dominican Republic,DOM,2021-02-17,1379
Dominican Republic,DOM,2021-02-18,5328
Dominican Republic,DOM,2021-02-19,10200
Dominican Republic,DOM,2021-02-20,13087
Dominican Republic,DOM,2021-02-21,14264
Dominican Republic,DOM,2021-02-24,26400
Dominican Republic,DOM,2021-03-01,60000
Dominican Republic,DOM,2021-03-02,105000
Dominican Republic,DOM,2021-03-03,161827
Dominican Republic,DOM,2021-03-04,227719
Dominican Republic,DOM,2021-03-05,303490
Dominican Republic,DOM,2021-03-06,375265
Dominican Republic,DOM,2021-03-08,400041
Dominican Republic,DOM,2021-03-09,480237
Dominican Republic,DOM,2021-03-10,547091
Dominican Republic,DOM,2021-03-11,606006
Dominican Republic,DOM,2021-03-15,675000
Dominican Republic,DOM,2021-03-23,800000
Dominican Republic,DOM,2021-03-30,856474
Dominican Republic,DOM,2021-04-14,909898
Dominican Republic,DOM,2021-04-25,993804
Dominican Republic,DOM,2021-04-26,1029281
Dominican Republic,DOM,2021-04-27,1067830
Dominican Republic,DOM,2021-04-28,1106733
Dominican Republic,DOM,2021-04-29,1143669
Dominican Republic,DOM,2021-04-30,1174227
Dominican Republic,DOM,2021-05-01,1185502
Dominican Republic,DOM,2021-05-02,1192415
Dominican Republic,DOM,2021-05-03,1251674
Dominican Republic,DOM,2021-05-04,1319445
Dominican Republic,DOM,2021-05-05,1389890
Dominican Republic,DOM,2021-05-06,1456488
Dominican Republic,DOM,2021-05-07,1515063
Dominican Republic,DOM,2021-05-08,1535083
Dominican Republic,DOM,2021-05-09,1543725
Dominican Republic,DOM,2021-05-10,1671046
Ecuador,ECU,2021-01-21,0
Ecuador,ECU,2021-01-22,108
Ecuador,ECU,2021-01-27,2982
Ecuador,ECU,2021-02-04,6228
Ecuador,ECU,2021-02-17,6228
Ecuador,ECU,2021-02-24,20784
Ecuador,ECU,2021-03-01,35886
Ecuador,ECU,2021-03-04,53088
Ecuador,ECU,2021-03-05,64920
Ecuador,ECU,2021-03-08,68244
Ecuador,ECU,2021-03-09,69030
Ecuador,ECU,2021-03-11,89687
Ecuador,ECU,2021-03-12,116948
Ecuador,ECU,2021-03-13,119222
Ecuador,ECU,2021-03-15,121054
Ecuador,ECU,2021-03-21,140765
Ecuador,ECU,2021-03-23,143614
Ecuador,ECU,2021-03-24,152526
Ecuador,ECU,2021-03-26,172413
Ecuador,ECU,2021-03-27,174642
Ecuador,ECU,2021-03-29,182329
Ecuador,ECU,2021-04-01,204902
Ecuador,ECU,2021-04-04,211720
Ecuador,ECU,2021-04-05,228504
Ecuador,ECU,2021-04-06,244159
Ecuador,ECU,2021-04-08,250631
Ecuador,ECU,2021-04-14,338180
Ecuador,ECU,2021-04-15,338180
Ecuador,ECU,2021-04-16,354019
Ecuador,ECU,2021-04-17,377199
Ecuador,ECU,2021-04-18,384093
Ecuador,ECU,2021-04-19,401871
Ecuador,ECU,2021-04-20,421937
Ecuador,ECU,2021-04-21,457403
Ecuador,ECU,2021-04-22,486524
Ecuador,ECU,2021-04-23,514854
Ecuador,ECU,2021-04-24,532367
Ecuador,ECU,2021-04-25,541420
Ecuador,ECU,2021-04-26,555265
Ecuador,ECU,2021-04-27,595699
Ecuador,ECU,2021-04-28,633421
Ecuador,ECU,2021-04-29,691000
Ecuador,ECU,2021-04-30,748021
Ecuador,ECU,2021-05-01,791822
Ecuador,ECU,2021-05-02,821960
Ecuador,ECU,2021-05-04,889218
Ecuador,ECU,2021-05-05,924539
Ecuador,ECU,2021-05-06,953238
Ecuador,ECU,2021-05-07,981620
Ecuador,ECU,2021-05-09,1024121
Egypt,EGY,2021-01-24,0
Egypt,EGY,2021-01-30,1315
Egypt,EGY,2021-03-27,164534
Egypt,EGY,2021-04-18,660000
Egypt,EGY,2021-05-09,1064360
El Salvador,SLV,2021-02-17,0
El Salvador,SLV,2021-02-22,6000
El Salvador,SLV,2021-02-25,16000
El Salvador,SLV,2021-03-14,25000
El Salvador,SLV,2021-03-17,36000
El Salvador,SLV,2021-03-18,41512
El Salvador,SLV,2021-03-21,49000
El Salvador,SLV,2021-03-28,70000
El Salvador,SLV,2021-03-31,99855
El Salvador,SLV,2021-04-01,120476
El Salvador,SLV,2021-04-02,133330
El Salvador,SLV,2021-04-07,160000
El Salvador,SLV,2021-04-09,180000
El Salvador,SLV,2021-04-11,200000
El Salvador,SLV,2021-04-13,308426
El Salvador,SLV,2021-04-14,355941
El Salvador,SLV,2021-04-15,401179
El Salvador,SLV,2021-04-16,445109
El Salvador,SLV,2021-04-17,483638
El Salvador,SLV,2021-04-22,632613
El Salvador,SLV,2021-04-23,674495
El Salvador,SLV,2021-04-26,718089
El Salvador,SLV,2021-04-27,747918
El Salvador,SLV,2021-04-28,775959
El Salvador,SLV,2021-04-29,806790
El Salvador,SLV,2021-04-30,839870
El Salvador,SLV,2021-05-04,890109
El Salvador,SLV,2021-05-05,917399
El Salvador,SLV,2021-05-06,941508
El Salvador,SLV,2021-05-07,958828
England,,2021-01-03,1172675
England,,2021-01-10,1959151
England,,2021-01-11,2080280
England,,2021-01-12,2254556
England,,2021-01-13,2494371
England,,2021-01-14,2769164
England,,2021-01-15,3090058
England,,2021-01-16,3365492
England,,2021-01-17,3520056
England,,2021-01-18,3687206
England,,2021-01-19,3985579
England,,2021-01-20,4303730
England,,2021-01-21,4661293
England,,2021-01-22,5085771
England,,2021-01-23,5529101
England,,2021-01-24,5727693
England,,2021-01-25,5962544
England,,2021-01-26,6221850
England,,2021-01-27,6473752
England,,2021-01-28,6816945
England,,2021-01-29,7253305
England,,2021-01-30,7792996
England,,2021-01-31,8082355
England,,2021-02-01,8362868
England,,2021-02-02,8663041
England,,2021-02-03,9041835
England,,2021-02-04,9430261
England,,2021-02-05,9831897
England,,2021-02-06,10290215
England,,2021-02-07,10519729
England,,2021-02-08,10771998
England,,2021-02-09,11083652
England,,2021-02-10,11422507
England,,2021-02-11,11809241
England,,2021-02-12,12246166
England,,2021-02-13,12675663
England,,2021-02-14,12862909
England,,2021-02-15,13082669
England,,2021-02-16,13395338
England,,2021-02-17,13817914
England,,2021-02-18,14214176
England,,2021-02-19,14537978
England,,2021-02-20,14844087
England,,2021-02-21,14958074
England,,2021-02-22,15113158
England,,2021-02-23,15398055
England,,2021-02-24,15794992
England,,2021-02-25,16227104
England,,2021-02-26,16679881
England,,2021-02-27,17051245
England,,2021-02-28,17212804
England,,2021-03-01,17373384
England,,2021-03-02,17554700
England,,2021-03-03,17785702
England,,2021-03-04,18106090
England,,2021-03-05,18491771
England,,2021-03-06,18875389
England,,2021-03-07,19015497
England,,2021-03-08,19199233
England,,2021-03-09,19380360
England,,2021-03-10,19587080
England,,2021-03-11,19798473
England,,2021-03-12,20111189
England,,2021-03-13,20568821
England,,2021-03-14,20791838
England,,2021-03-15,21122514
England,,2021-03-16,21493356
England,,2021-03-17,21886125
England,,2021-03-18,22337590
England,,2021-03-19,22873079
England,,2021-03-20,23559503
England,,2021-03-21,23854862
England,,2021-03-22,24137423
England,,2021-03-23,24406074
England,,2021-03-24,24681955
England,,2021-03-25,24940005
England,,2021-03-26,25284013
England,,2021-03-27,25651406
England,,2021-03-28,25903782
England,,2021-03-29,26090111
England,,2021-03-30,26266174
England,,2021-03-31,26454219
England,,2021-04-01,26576629
England,,2021-04-02,26644910
England,,2021-04-03,26719422
England,,2021-04-04,26746039
England,,2021-04-05,26765865
England,,2021-04-06,26820161
England,,2021-04-07,26879123
England,,2021-04-08,26934662
England,,2021-04-09,26996936
England,,2021-04-10,27070991
England,,2021-04-11,27107590
England,,2021-04-12,27132941
England,,2021-04-13,27172302
England,,2021-04-14,27251419
England,,2021-04-15,27345006
England,,2021-04-16,27447286
England,,2021-04-17,27559381
England,,2021-04-18,27628579
England,,2021-04-19,27713634
England,,2021-04-20,27798505
England,,2021-04-21,27891208
England,,2021-04-22,27995196
England,,2021-04-23,28102852
England,,2021-04-24,28227710
England,,2021-04-25,28289296
England,,2021-04-26,28356779
England,,2021-04-27,28441846
England,,2021-04-28,28545198
England,,2021-04-29,28656174
England,,2021-04-30,28771540
England,,2021-05-01,28895159
England,,2021-05-02,28965936
England,,2021-05-03,29025049
England,,2021-05-04,29124310
England,,2021-05-05,29232101
England,,2021-05-06,29333695
England,,2021-05-07,29441213
England,,2021-05-08,29578216
England,,2021-05-09,29651554
England,,2021-05-10,29727664
Equatorial Guinea,GNQ,2021-03-16,5765
Equatorial Guinea,GNQ,2021-03-29,9748
Equatorial Guinea,GNQ,2021-04-01,11090
Equatorial Guinea,GNQ,2021-04-16,27579
Equatorial Guinea,GNQ,2021-04-20,38024
Equatorial Guinea,GNQ,2021-04-22,47410
Equatorial Guinea,GNQ,2021-04-28,64646
Estonia,EST,2020-12-27,191
Estonia,EST,2020-12-28,509
Estonia,EST,2020-12-29,876
Estonia,EST,2020-12-30,1890
Estonia,EST,2020-12-31,2476
Estonia,EST,2021-01-01,2476
Estonia,EST,2021-01-02,2506
Estonia,EST,2021-01-03,2524
Estonia,EST,2021-01-04,3166
Estonia,EST,2021-01-05,4976
Estonia,EST,2021-01-06,6587
Estonia,EST,2021-01-07,7929
Estonia,EST,2021-01-08,10144
Estonia,EST,2021-01-09,10695
Estonia,EST,2021-01-10,10918
Estonia,EST,2021-01-11,11767
Estonia,EST,2021-01-12,13347
Estonia,EST,2021-01-13,14742
Estonia,EST,2021-01-14,16522
Estonia,EST,2021-01-15,17803
Estonia,EST,2021-01-16,18023
Estonia,EST,2021-01-17,18053
Estonia,EST,2021-01-18,18712
Estonia,EST,2021-01-19,19471
Estonia,EST,2021-01-20,20324
Estonia,EST,2021-01-21,21841
Estonia,EST,2021-01-22,23076
Estonia,EST,2021-01-23,23331
Estonia,EST,2021-01-24,23492
Estonia,EST,2021-01-25,23868
Estonia,EST,2021-01-26,24612
Estonia,EST,2021-01-27,25252
Estonia,EST,2021-01-28,26325
Estonia,EST,2021-01-29,27548
Estonia,EST,2021-01-30,27814
